title_name;title_id;runtime;release_day;release_month;release_year;worldwide_gross;domestic_gross;foreign_gross;opening_gross;budget;age_rating;genre_drama;genre_comedy;genre_thriller;genre_action;genre_adventure;genre_romance;genre_crime;genre_fantasy;genre_family;genre_scifi;genre_mystery;genre_horror;genre_other;language_english;language_spanish;language_french;language_other;weekday_friday;weekday_wednesday;weekday_thursday;weekday_other;roi;tickets_sold
interstellar;tt0816692;169;5;11;2014;677471339;188020017;489451322;47510360;165000000;3;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;3.105886903030303;23013465
man of steel;tt0770828;143;12;6;2013;668045518;291045518;377000000;116619362;225000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;1.969091191111111;35798956
ice age the meltdown;tt0438097;91;29;3;2006;667094506;195330621;471763885;68033544;80000000;2;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;7.338681325;29821468
kung fu panda 2;tt1302011;90;26;5;2011;665692281;165249063;500443218;47656302;150000000;2;False;True;False;True;True;False;False;True;True;False;False;False;True;True;False;False;False;False;False;True;False;3.43794854;20838469
the hunger games mockingjay  part 2;tt1951266;137;18;11;2015;658344137;281723902;376620235;102665981;160000000;3;False;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;3.11465085625;33419205
justice league;tt0974015;120;17;10;2017;657924295;229024295;428900000;93842239;300000000;3;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;1.1930809833333333;25532251
big hero 6;tt2245084;102;25;10;2014;657827828;222527828;435300000;56215889;165000000;2;False;False;False;True;True;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;True;2.986835321212121;27237188
fantastic beasts the crimes of grindelwald;tt4123430;134;12;10;2018;654855901;159555901;495300000;62163104;200000000;3;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;True;False;True;False;False;False;2.274279505;17514368
pirates of the caribbean the curse of the black pearl;tt0325980;143;9;7;2003;654264015;305413918;348850097;46630690;140000000;3;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;3.673314392857143;50649074
star wars episode ii  attack of the clones;tt0121765;142;16;5;2002;653779970;310676740;343103230;80027814;115000000;2;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;4.685043217391304;53472760
thor the dark world;tt1981115;112;30;10;2013;644783140;206362140;438421000;85737841;170000000;3;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;2.792842;25382797
sing;tt3470600;108;2;12;2016;634151679;270395425;363756254;35258145;75000000;2;False;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;True;False;False;False;7.45535572;31259586
monsters inc;tt0198781;92;2;11;2001;632316649;289916256;342400393;62577067;115000000;1;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;4.498405643478261;51221953
kung fu panda;tt0441773;92;5;6;2008;631746197;215434591;416311606;60239130;130000000;2;False;True;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;False;False;True;False;3.8595861307692307;30004817
the incredibles;tt0317705;115;5;11;2004;631606713;261441092;370165621;70467623;92000000;2;False;False;False;True;True;False;False;False;True;False;False;False;True;True;False;True;False;True;False;False;False;5.865290358695652;42100014
the martian;tt3659388;144;30;9;2015;630161890;228433663;401728227;54308575;108000000;3;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;4.834832314814815;27097706
hancock;tt0448157;92;2;7;2008;629443428;227946274;401497154;62603879;150000000;3;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;3.19628952;31747391
fast five;tt1596343;130;20;4;2011;626137675;209837675;416300000;86198765;125000000;3;False;False;True;True;True;False;True;False;False;False;False;False;False;True;True;True;True;False;True;False;False;4.0091014;26461245
men in black 3;tt1409024;106;23;5;2012;624026776;179020854;445005922;54592779;225000000;3;False;True;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;1.7734523377777778;22490057
iron man 2;tt1228705;124;28;4;2010;623933331;312433331;311500000;128122480;200000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;True;True;False;True;False;False;2.119666655;39598647
ratatouille;tt0382932;111;28;6;2007;623726085;206445654;417280431;47027395;150000000;1;True;True;False;False;True;False;False;True;True;False;False;False;True;True;False;True;False;False;False;True;False;3.1581739;30006635
antman and the wasp;tt5095030;118;4;7;2018;622674139;216648740;406025399;75812205;180000000;3;False;True;False;True;True;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;2.4593007722222224;23781420
how to train your dragon 2;tt1646971;102;5;6;2014;621537519;177002924;444534595;49451322;145000000;2;False;False;False;True;True;False;False;True;True;False;False;False;True;True;False;False;False;False;False;True;False;3.286465648275862;21664984
logan;tt3315342;137;1;3;2017;619021436;226277068;392744368;88411916;97000000;4;True;False;True;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;5.381664288659794;25225983
casino royale;tt0381061;144;15;11;2006;616501619;167445960;449055659;40833156;150000000;3;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;True;True;False;True;False;False;3.110010793333333;25564268
the passion of the christ;tt0335345;127;25;2;2004;612054428;370782930;241271498;83848082;30000000;4;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;19.401814266666666;59707396
mamma mia;tt0795421;108;3;7;2008;609896805;144169664;465727141;27751240;52000000;3;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;True;False;10.728784711538461;20079340
life of pi;tt0454876;127;21;11;2012;609016565;124987023;484029542;22451514;120000000;2;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;True;False;True;False;False;4.0751380416666665;15701887
transformers the last knight;tt3371366;154;21;6;2017;605425157;130168683;475256474;44680073;217000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;1.7899776820276498;14511558
madagascar escape 2 africa;tt0479952;89;30;10;2008;603900354;180010950;423889404;63106589;150000000;2;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;False;True;False;False;True;False;3.02600236;25071162
war of the worlds;tt0407304;116;29;6;2005;603873119;234280354;369592765;64878725;132000000;3;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;3.574796356060606;36549197
tangled;tt0398286;100;24;11;2010;592461732;200821936;391639796;48767052;260000000;2;False;True;False;False;True;True;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;1.2786989692307693;25452716
quantum of solace;tt0830515;106;31;10;2008;589580482;168368427;421212055;67528882;200000000;3;False;False;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;False;1.94790241;23449641
the croods;tt0481499;98;15;3;2013;587204668;187168425;400036243;43639736;135000000;2;False;True;False;True;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;3.3496642074074074;23021946
the hangover part ii;tt1411697;102;25;5;2011;586764305;254464305;332300000;85946294;80000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;6.3345538125;32088815
i am legend;tt0480249;101;12;12;2007;585410052;256393010;329017042;77211321;150000000;3;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;2.90273368;37266425
iron man;tt0371746;126;30;4;2008;585366247;318604126;266762121;98618668;140000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;3.1811874785714287;44373833
ready player one;tt1677720;140;28;3;2018;582890172;137690172;445200000;41764050;175000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;2.3308009828571428;15114179
night at the museum;tt0477347;108;21;12;2006;574480841;250863268;323617573;30433781;110000000;2;False;True;False;False;True;False;False;True;True;False;False;False;False;True;False;False;True;False;False;True;False;4.2225531;38299735
fifty shades of grey;tt2322441;125;11;2;2015;569651467;166167230;403484237;85171450;40000000;4;True;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;13.241286675;19711415
kong skull island;tt3731562;118;8;3;2017;566652812;168052812;398600000;61025472;185000000;3;False;False;False;True;True;False;False;True;False;True;False;False;False;True;False;False;True;False;True;False;False;2.062988172972973;18734984
the smurfs;tt0472181;103;27;7;2011;563749323;142614158;421135165;35611637;110000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;4.124993845454545;17984130
king kong;tt0360717;187;14;12;2005;562363449;218080025;344283424;50130145;207000000;3;True;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;1.7167316376811594;34021844
cars 2;tt1216475;106;22;6;2011;559852396;191452396;368400000;66135507;200000000;1;False;True;False;False;True;False;False;False;True;False;False;False;True;True;False;True;True;False;True;False;False;1.79926198;24142798
puss in boots;tt0448694;90;27;10;2011;554987477;149260504;405726973;34077439;130000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;True;False;False;False;False;True;False;3.2691344384615384;18822257
the day after tomorrow;tt0319262;124;26;5;2004;552639571;186740799;365898772;68743584;125000000;3;False;False;True;True;True;False;False;False;False;True;False;False;False;True;False;True;True;False;True;False;False;3.421116568;30070982
ted;tt1637725;106;29;6;2012;549368315;218815487;330552828;54415205;50000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;9.9873663;27489382
american sniper;tt2179136;133;25;12;2014;547426372;350126372;197300000;633456;58800000;4;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;True;False;8.30997231292517;42855125
mission impossible ii;tt0120755;123;24;5;2000;546388108;215409889;330978219;57845297;125000000;3;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;3.371104864;39964728
xmen apocalypse;tt3385516;144;18;5;2016;543934105;155442489;388491616;65769562;178000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;2.0558095786516852;17970229
sherlock holmes a game of shadows;tt1515091;129;15;12;2011;543848418;186848418;357000000;39637079;125000000;3;False;False;True;True;True;False;True;False;False;False;True;False;False;True;False;True;True;False;False;True;False;3.350787344;23562221
despicable me;tt1323594;95;8;7;2010;543113985;251513985;291600000;56397125;69000000;2;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;True;False;6.871217173913044;31877564
cinderella;tt1661199;105;11;3;2015;542351353;201151353;341200000;67877361;95000000;2;True;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False;False;False;True;False;False;4.708961610526316;23861370
madagascar;tt0351283;86;27;5;2005;542063846;193595521;348468325;47224594;78000000;2;False;True;False;False;True;False;False;False;True;False;False;False;True;True;True;True;True;True;False;False;False;5.949536487179487;30202109
world war z;tt0816711;116;19;6;2013;540007876;202359711;337648165;66411834;190000000;3;False;False;False;True;True;False;False;False;False;True;False;True;False;True;True;False;True;False;True;False;False;1.8421467157894738;24890493
brave;tt1217209;93;21;6;2012;538983207;237283207;301700000;66323594;185000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;False;False;True;False;1.9134227405405406;29809448
the simpsons movie;tt0462538;87;25;7;2007;536414270;183135014;353279256;74036787;75000000;3;False;True;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;6.152190266666667;26618461
the revenant;tt1663202;156;25;12;2015;532950503;183637894;349312609;474560;135000000;4;True;False;False;True;True;False;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;2.9477815037037036;21783854
the meg;tt4779682;113;8;8;2018;530243742;145443742;384800000;45402195;130000000;3;False;False;True;True;False;False;False;False;False;True;False;True;False;True;False;False;True;False;True;False;False;3.0787980153846153;15965284
ralph breaks the internet;tt5848272;112;21;11;2018;529323962;201091711;328232251;56237634;175000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;2.0247083542857145;22073733
hotel transylvania 3 summer vacation;tt5220122;97;28;6;2018;528583774;167510016;361073758;44076225;80000000;2;False;True;False;False;True;False;False;True;True;False;False;True;True;True;True;False;True;False;False;True;False;5.607297175;18387488
the boss baby;tt3874544;97;23;3;2017;527965936;175003033;352962903;50198902;125000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;True;False;False;False;False;True;False;3.223727488;19509814
dunkirk;tt5013056;106;19;7;2017;526940665;189740665;337200000;50513488;100000000;3;True;False;True;True;False;False;False;False;False;False;False;False;True;True;False;True;True;False;True;False;False;4.26940665;21152805
godzilla;tt0831387;123;14;5;2014;524976069;200676069;324300000;93188384;160000000;3;False;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;True;False;False;2.28110043125;24562554
sherlock holmes;tt0988045;128;1;1;2009;524028679;209028679;315000000;62304277;90000000;3;False;False;True;True;True;False;True;False;False;False;True;False;False;True;False;True;False;False;False;True;False;4.822540877777778;27870490
meet the fockers;tt0290002;115;22;12;2004;522657936;279261160;243396776;46120980;80000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;5.5332242;44969590
how to train your dragon the hidden world;tt2386490;104;3;1;2019;521799505;160799505;361000000;55022245;129000000;2;False;False;False;True;True;False;False;True;True;False;False;False;True;True;False;False;False;False;False;True;False;3.044957403100775;17650878
